row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CYSTM1	189.358574747572	0.861572167643628	0.170483833599494	5.05368837298475	4.33358482074606e-07	0.000126009488413541
EPSTI1	422.129949761307	1.27395958907503	0.253243311117438	5.03057547089268	4.89009846186009e-07	0.000126009488413541
MYD88	1739.51036442605	0.476824136764088	0.0949212965507703	5.02336308174057	5.07744257680188e-07	0.000127721859104552
F5	435.185010948473	0.724293762613632	0.144318935635221	5.01870221967509	5.20217142871141e-07	0.00012781614219613
ALPK1	1189.27016841555	0.650719209474861	0.129987932664573	5.00599706554304	5.55736035076642e-07	0.000133439800240562
CASP1	742.950209320601	0.454715781486893	0.0909687893870921	4.99859110526334	5.77507195248091e-07	0.000135585855951024
TUBGCP6	738.909672393908	-0.353572945999176	0.0709014608295789	-4.9868217362832	6.13806511431999e-07	0.000139613569266877
SNRNP70	1350.85764222239	-0.310783848405658	0.0623495471365838	-4.98454058896131	6.21092073406837e-07	0.000139613569266877
TNPO2	264.606033009571	-0.299945692152735	0.0604374399007927	-4.96291194076209	6.94440723789274e-07	0.000143858161702621
C9orf72	685.028307738157	0.439142315618711	0.0884262627801256	4.96619784453235	6.82783000112042e-07	0.000143858161702621
FGD4	420.126225617029	0.641677281095569	0.129226504255823	4.96552378934026	6.85158931544267e-07	0.000143858161702621
HP	59.0240504923336	1.32578504023858	0.267006766086238	4.96536121414385	6.85733173167542e-07	0.000143858161702621
GNB4	363.53025195218	0.501252644949917	0.101188828486331	4.95363621111227	7.28393279194822e-07	0.000147989903744102
PLSCR1	570.275707816842	0.838897923601148	0.169900279610789	4.93759001175816	7.90939033884455e-07	0.000157665488546967
ETV6	792.541383769646	0.403534761680108	0.0819458576014084	4.92440708403999	8.46165225345264e-07	0.000163205699036051
DDX60L	1718.84365372248	0.710109323127341	0.144225383709776	4.92360848598114	8.49627396780198e-07	0.000163205699036051
KCNE1	178.507431988158	1.02500936768243	0.208884390876254	4.90706540293698	9.24492114537054e-07	0.000174415342680071
TRAFD1	666.779975251457	0.519394510526875	0.106189720229953	4.89119388771465	1.00226174345988e-06	0.000184824921426053
GBP5	1850.99552762577	1.09490579894125	0.223963244920839	4.88877449211923	1.01465645458694e-06	0.000184824921426053
D2HGDH	148.461050391073	-0.526855226730372	0.108265804494043	-4.86631239838395	1.1369974756255e-06	0.000187693411405991
LENG8	2168.89860078094	-0.301000556394864	0.0618195168189101	-4.86902149812324	1.12152207408653e-06	0.000187693411405991
SRBD1	208.503874258878	0.508723734251644	0.104261478931146	4.87930671487601	1.06459396425905e-06	0.000187693411405991
STX11	1198.8245385414	0.668114514600983	0.136987543507715	4.87719173213262	1.07606829423456e-06	0.000187693411405991
GK	714.564041342625	0.668224613971622	0.13723632675217	4.86915257633166	1.12077846974866e-06	0.000187693411405991
MGAM2	153.201753823898	1.00254893639135	0.205896170672551	4.86919661068277	1.12052877013939e-06	0.000187693411405991
PIK3AP1	1742.48061061326	0.503776162101434	0.103796361548353	4.85350502258937	1.2129826836014e-06	0.000190856746142821
CYREN	660.872255757977	0.551430477120542	0.113673623249212	4.85099763127649	1.22842013608252e-06	0.000190856746142821
RNF175	189.843023158928	0.904326777107832	0.186355159321377	4.85270587839365	1.21788246048132e-06	0.000190856746142821
KREMEN1	600.519348109456	1.07831065730545	0.222157441057588	4.85381291831648	1.21109995427759e-06	0.000190856746142821
TRIM22	1982.19884868507	0.682635716717886	0.140963130331841	4.8426543530276	1.28116041952882e-06	0.000193363711890315
IL1R1	216.165495204258	0.96776619419911	0.199813565070617	4.8433458151707	1.27670799907759e-06	0.000193363711890315
TCN1	45.4550724924062	1.53406101442801	0.317323726514026	4.83437223960685	1.33566452220977e-06	0.000198750643340087
CLEC4E	499.032836184713	1.02298766688117	0.211821419984242	4.82948167828011	1.3688890866574e-06	0.000200865461118548
SLC22A15	396.093774422725	0.672056674798149	0.139304226171637	4.82438109214365	1.40438670270463e-06	0.000203251308411978
CYB5R4	811.826120143217	0.439258858902274	0.0911416059553967	4.81952072599248	1.43903503509153e-06	0.000204920426867287
LRRK2	5238.61542267377	0.61951828873605	0.12860124304286	4.81735848019428	1.45471197492158e-06	0.000204920426867287
ZAP70	1257.99695710275	-0.468553280616191	0.0973571419772045	-4.81272633009193	1.48885107996234e-06	0.000206969890260554
USP25	775.359898755569	0.316199115880762	0.0659316685454982	4.7958609702492	1.61977599012967e-06	0.000219396581227179
ENTPD1	1102.32102830361	0.541562339012063	0.11286561904453	4.7982932588036	1.60023366142102e-06	0.000219396581227179
TSPOAP1	180.731210741021	-0.644701516717145	0.134638282337596	-4.78839677336795	1.6811900300527e-06	0.000222784975749251
TAP1	2234.52001557712	0.519801382454929	0.108569977914332	4.78770828216509	1.68696621485471e-06	0.000222784975749251
RHOT2	526.219746575257	-0.281231256397655	0.0587872973897608	-4.78387796147673	1.71945104524386e-06	0.00022359626639233
GADD45B	343.684954240666	0.484367299505112	0.101289298923922	4.78201848221812	1.73543718354671e-06	0.00022359626639233
TYMP	1714.0405795129	0.461242187110958	0.0966046654218603	4.77453324947374	1.80124523274002e-06	0.000225320368931269
TRIM21	450.063205572054	0.509464971748514	0.106723015683398	4.77371229145061	1.80860709116152e-06	0.000225320368931269
CASP4	934.918463624912	0.514236805142853	0.107733141750192	4.77324615980521	1.81279993934291e-06	0.000225320368931269
ECHDC3	82.1026412314072	1.42064952750551	0.297894153735975	4.76897417988484	1.85166388715257e-06	0.00022747475543915
PARP14	2807.60592947104	0.728373997844614	0.153131097883878	4.7565387299512	1.96940469348162e-06	0.000232588060258216
B4GALT5	1035.26263114844	0.739425840910833	0.155552492529886	4.75354543591622	1.99880159072164e-06	0.000232588060258216
LILRA5	504.811187588783	0.74217449460289	0.156218462855118	4.75087567140642	2.02537638842933e-06	0.000232588060258216
PSTPIP2	398.184699618593	0.804279777337512	0.16927896024359	4.75120934214248	2.02203657060338e-06	0.000232588060258216
SMTNL1	126.474199550067	0.98639361034252	0.207133316367314	4.76211952592564	1.91570153363956e-06	0.000232588060258216
TNFAIP6	99.530058095351	1.14221379055189	0.240356168282366	4.75217174043996	2.01243322388109e-06	0.000232588060258216
IRAK3	1075.30880897292	0.844634995307954	0.178050930673655	4.74378309684921	2.09763450106099e-06	0.000238295790362467
CR1	1226.80604809065	0.674538572654571	0.142607697591256	4.7300291923087	2.2448755474673e-06	0.000252309682542468
FAM49A	792.281885959229	0.463408324885388	0.0981800262672333	4.71998574968854	2.35861166190208e-06	0.00025873469448571
CXorf21	127.302952857777	0.466984814531155	0.0989337621590137	4.72017645281276	2.35640142644225e-06	0.00025873469448571
WARS	929.882568502529	0.716205660855	0.15178565172501	4.71853335750435	2.3755102096653e-06	0.00025873469448571
CCNL2	733.65368279423	-0.238179176129023	0.0505517238363651	-4.71159355316951	2.45787217109482e-06	0.000262297166541584
AGTRAP	856.541186088579	0.458273918107695	0.0972351076846365	4.71304993659306	2.44036362305213e-06	0.000262297166541584
IFNGR2	830.604286264627	0.439975127411243	0.0935635626961028	4.70241956091705	2.57096518139439e-06	0.000271622471414317
DENND1A	683.664812568577	0.379461855987903	0.0807364796715764	4.70000497335896	2.60155154972087e-06	0.000272132595275257
BST1	395.569695302087	0.523223947849876	0.111504963342969	4.69238258247335	2.70041526212555e-06	0.000275058174339387
SERPINA1	4828.96935469286	0.558575549166322	0.119052625640441	4.69183729599812	2.70762424337873e-06	0.000275058174339387
SELL	5503.70516862625	0.577721845516981	0.123095721266897	4.69327316637074	2.688680856202e-06	0.000275058174339387
SCAI	103.562658842495	-0.584199990499827	0.124640664414468	-4.6870737832172	2.77139073212857e-06	0.000278854696047032
ADAMTS2	64.6046071027044	3.68710121960511	0.790767933703056	4.66268428758729	3.12111378233196e-06	0.000311080821795634
MIB2	612.639158842181	-0.406801296726394	0.0873103089214808	-4.65925847418814	3.17350511473108e-06	0.000312446152836457
TMEM140	767.90758569569	0.586204002558141	0.125850600697199	4.65793567381192	3.1939597261086e-06	0.000312446152836457
ICAM1	217.239113767889	0.623943478411386	0.134323544632924	4.64507901512338	3.39946319290736e-06	0.000329498427826296
RALGAPA2	1384.13187764109	0.461294216478305	0.0994232205976625	4.6397030161096	3.48910225653428e-06	0.000335112412184406
HLA-C	26852.5730247911	0.562821623675532	0.121431055693404	4.63490678279678	3.57098361706949e-06	0.000335776342600979
CXCL16	532.069685470737	0.702380676117131	0.151579988664749	4.63372957277752	3.59136078692954e-06	0.000335776342600979
BCL6	3431.7042950632	0.783690192120813	0.16912320844909	4.63384179680296	3.58941342392613e-06	0.000335776342600979
IFIT3	930.841934667698	1.148546547377	0.248166737934897	4.628124449451	3.68992266331135e-06	0.000341965201209512
CRISPLD2	1124.77400997947	0.741867911014596	0.160388487402948	4.62544365264061	3.73797419713202e-06	0.000343406064284346
VSIG4	171.036684972339	0.787671316873125	0.170568950841846	4.61790562107324	3.87632468969134e-06	0.000353046296091285
RASGRP2	1960.82686516592	-0.255201048007049	0.0554183707343459	-4.60499008948464	4.12485504185108e-06	0.000372470884762022
VDR	250.591950987659	0.511133751023253	0.111132269712535	4.59932792109256	4.23856140166217e-06	0.000376305892508915
TPST1	155.920599308557	1.32136470186297	0.287279563052023	4.59957780436919	4.23348057195782e-06	0.000376305892508915
PLCH2	206.249792424896	-0.525817087176246	0.114480495657942	-4.59307137127832	4.36769600806688e-06	0.00037745033097181
TMC6	1637.91674646894	-0.302307372120173	0.0658605668688826	-4.59011190599098	4.43008433890245e-06	0.00037745033097181
PLBD1	973.094218499871	0.681552743456863	0.148276123652336	4.59651039337193	4.29625552874537e-06	0.00037745033097181
CEACAM1	206.511833183835	0.747655993176037	0.162747402528785	4.59396575035229	4.3490078901311e-06	0.00037745033097181
IL1R2	708.731351120521	1.32298117380138	0.288124358734799	4.591701929024	4.39645978201138e-06	0.00037745033097181
NFKBIZ	1017.11202099876	0.342378459399058	0.0746854800439116	4.58427072032951	4.55573674673804e-06	0.000385050869834299
ANO9	183.225364376524	-0.628852990905592	0.137258982276524	-4.5815070203471	4.61637104601435e-06	0.000387079048421759
HORMAD1	39.8986718265649	1.00692017914872	0.220610980395586	4.56423418881133	5.01320929437877e-06	0.000417043749567809
APOL1	312.269917941537	0.667694168942523	0.146393347604966	4.56095976945794	5.09203372784854e-06	0.000420291690114999
NAPA	430.778001374319	0.45454205602115	0.099829276443917	4.55319393481237	5.2837522175681e-06	0.000426128566248909
IFI16	1176.8857222735	0.540510352330491	0.118634827702231	4.55608494401959	5.21158675904375e-06	0.000426128566248909
ANXA3	225.288403370213	1.18391500626741	0.259975972865058	4.55394009384831	5.26503550453966e-06	0.000426128566248909
NFATC2IP	318.33803021503	-0.32829037964546	0.0721469616583871	-4.5503008317925	5.35692720031847e-06	0.000428757089934581
RTF2	446.920933314033	0.390910591268511	0.0860621676460512	4.54218853603843	5.56732156112428e-06	0.000442246257844196
MATK	239.713978811343	-0.662070735888587	0.145924849350479	-4.53706643409609	5.70421416143089e-06	0.000449403471441372
DDX39B	758.37426601809	-0.279832969268468	0.0616962628529189	-4.53565510014079	5.74249584899055e-06	0.000449403471441372
AIM2	83.8644030370416	0.885466828293632	0.195347614391094	4.53277523277499	5.8213749738765e-06	0.000452226666169156
NMI	358.927188251311	0.505898190987579	0.111663268940653	4.53056941451764	5.88249225583723e-06	0.000452959209521648
SAMD9L	906.219469326059	0.745858213781341	0.164672253590917	4.52934964765965	5.91655190856483e-06	0.000452959209521648
FRY	1617.7733550194	0.439174858938715	0.0970446789943521	4.52549138695461	6.02553355817797e-06	0.000457983899583815
CTNNA1	605.568000763532	0.443421854670096	0.0980274073824863	4.52344774293519	6.08403460625672e-06	0.000459127325822159
MTERF4	277.697610892903	-0.378183567130225	0.0836672719320289	-4.52008961685114	6.1813459386273e-06	0.000462669760313751
OGFR	1260.76329791538	0.332659086737659	0.073616382905374	4.51881868693898	6.21856185182704e-06	0.000462669760313751
NPC2	242.363689636528	0.421785289186958	0.0934290758446438	4.51449707035862	6.34671995034666e-06	0.00046890277115673
RALB	942.837011297897	0.658317294913806	0.145939251837968	4.51089947785065	6.45533083891351e-06	0.000473615071618898
DENND5A	1842.10326579721	0.410123255198235	0.0909888297989483	4.50740223942275	6.56261510035696e-06	0.000478165714036353
ITPR3	519.520825748128	-0.461593967133586	0.102485194387414	-4.50400635811522	6.66842098970741e-06	0.00048254703942643
MPRIP	1528.49784143521	-0.293858772255165	0.065459952538509	-4.48913818081815	7.15119000668222e-06	0.000510488665004038
IRF1	4522.92769078718	0.467357860020854	0.104097016576717	4.48963741123574	7.13445118820833e-06	0.000510488665004038
DENND2D	1136.17970190593	-0.37143444696012	0.0828642248425477	-4.48244640755273	7.37921780221589e-06	0.00052323111463363
JAK2	983.821437523304	0.41599797151121	0.0929584389941816	4.47509635501999	7.63768609411956e-06	0.000535949248019497
SLC7A7	724.06506513173	0.439317306614135	0.0982275855036293	4.47244329952408	7.73309086069504e-06	0.000535949248019497
ARHGAP26	2975.87155330996	0.476658819778721	0.106589422171184	4.47191484923523	7.75222970591393e-06	0.000535949248019497
NAIP	318.087777671961	0.721492309806823	0.16135149968072	4.47155626836131	7.7652421846332e-06	0.000535949248019497
ADM	320.479651099075	0.835567193419758	0.186916649401483	4.47026627159907	7.81222756223403e-06	0.000535949248019497
TUT7	1907.14561469716	0.464076823276659	0.10391620407572	4.46587543689051	7.97419984188199e-06	0.000543531750512795
PTMS	461.382196345933	0.865612224582205	0.194300671988671	4.45501405488023	8.38876990059658e-06	0.0005681240641013
ZNF438	250.439759465061	0.586853598392144	0.13183731223689	4.45134680338191	8.53333996447277e-06	0.000574233991876782
NEDD9	1499.56865801477	0.552656044639201	0.124242948786879	4.44818840856073	8.65975558782877e-06	0.000579052644211461
ODF3B	544.171541452059	0.503295742252589	0.113353470196158	4.44005588343821	8.99355208578706e-06	0.000597590426329184
DDX58	703.256260578686	0.610919613183697	0.137728729025802	4.43567306185803	9.17850593729562e-06	0.000602303821288995
GBP4	655.373663516739	0.687683276293879	0.155032282480857	4.43574244853676	9.17554972982997e-06	0.000602303821288995
SNX27	975.01253831388	0.435623711281262	0.0983594616595973	4.42889483056414	9.47171931784182e-06	0.000613671884092273
UBTD1	108.710699440297	0.667464453909312	0.150674017178906	4.42985769150088	9.42952917508617e-06	0.000613671884092273
MT2A	165.074767355195	0.781512682891655	0.176506850307828	4.42766205123878	9.52599990450854e-06	0.000613671884092273
SIRPB1	1172.26840775615	0.543514365079071	0.122817904541699	4.42536751548742	9.62782303126774e-06	0.000616472426214204
IL2RB	735.243426310138	-0.531562536982643	0.120255900865053	-4.42026156852914	9.85815026706669e-06	0.000627417816696142
ANXA5	600.137875360643	0.424264004424273	0.0961991581905217	4.41026732878495	1.03243084390143e-05	0.000641625403871684
CAMKK2	1432.84786019119	0.46793716851766	0.106081732308906	4.41110036886508	1.02846628295677e-05	0.000641625403871684
ITPRIP	1560.47724311605	0.485714122528315	0.110085467631319	4.41215478281832	1.02346901601346e-05	0.000641625403871684
KIAA0825	170.530787127115	0.705745305329531	0.160020172630264	4.4103521057948	1.03202671147499e-05	0.000641625403871684
KCNJ15	1705.88457998254	0.775900806273848	0.176040363784194	4.40751648993988	1.04562642345723e-05	0.000646016340890913
LIPN	71.231961411409	0.965192016742491	0.219050362354932	4.40625619773489	1.0517256094012e-05	0.000646016340890913
ZNF275	163.367297305293	-0.397571862643476	0.0904113944648544	-4.39736456888765	1.09573211930762e-05	0.000669156638178325
SLC22A4	416.782953485383	0.623454113584863	0.142027359562504	4.38967615468828	1.13519589395132e-05	0.000689272679287109
TRAF5	306.026687339837	-0.452963995141662	0.103342907943763	-4.38311640493177	1.16993559340656e-05	0.000694402783389903
PSME1	876.112549600505	0.337235541911369	0.076937698670118	4.38322886881914	1.16933153849405e-05	0.000694402783389903
HDAC4	1691.0989439974	0.398771450920757	0.0909397587967989	4.3850066923071	1.15982212681274e-05	0.000694402783389903
UNC5A	166.574780584089	0.655021867907013	0.14932547229608	4.38653806236252	1.15169019088272e-05	0.000694402783389903
NFAM1	4176.05653075827	0.512750538522248	0.117269955790185	4.37239474567246	1.2289106804739e-05	0.000725331918391437
POLD3	149.006260286352	0.387303460237146	0.0886372263187813	4.36953497218223	1.24511399473647e-05	0.0007308127419106
SRPK1	616.108704751208	0.610101268218791	0.139672801656451	4.36807496508476	1.25346472163449e-05	0.000731649435583889
NT5C2	703.820597761061	0.431118074961441	0.0987896516698534	4.36400035503921	1.27705369164716e-05	0.00073592426717858
SRGN	4241.51885059277	0.730047908237541	0.16731904238558	4.363208740791	1.28168542509095e-05	0.00073592426717858
FCAR	329.987123082408	0.760086162238549	0.174202514253618	4.36323301931195	1.28154313356727e-05	0.00073592426717858
PFKFB2	267.331101482548	1.08589649999432	0.249054395960438	4.36007762804881	1.30016311938791e-05	0.000742498559801798
ETS2	584.111526754357	0.616100726415253	0.141352130200984	4.3586235703646	1.30883013859338e-05	0.000743429592163391
ETV7	81.4052276423883	1.48243067115764	0.34021761028621	4.35730140456439	1.31675883037712e-05	0.000743933531707714
PML	1169.22240957903	0.493425910344685	0.113333686755007	4.35374445562087	1.33831704057135e-05	0.00075209146455512
ILF3	1288.10143449899	-0.244255619029241	0.0561199864440795	-4.35238200338178	1.34666353776966e-05	0.000752777792409334
ATP11A	2195.4109609861	0.383473587418705	0.0881603026765804	4.34973084003005	1.36304731932064e-05	0.000755877726847048
IL10RB	367.617844878964	0.411895391328011	0.0947184271470909	4.34862997343027	1.36990622289023e-05	0.000755877726847048
MAPK14	2033.80503553309	0.535145627492973	0.123077787735993	4.34802767694267	1.37367272649913e-05	0.000755877726847048
ABCG1	520.552263196103	0.562563434154794	0.129434178300658	4.34632831560173	1.38435312877345e-05	0.000757807813756035
DMXL2	1210.11081390596	0.430509861337016	0.0991559054128415	4.34174706533678	1.41354207128433e-05	0.000769797524903038
USP32	1370.27608689372	0.478020892724575	0.110132390049271	4.34042058390557	1.42210259123832e-05	0.000770487891099122
PCSK7	1003.14944698188	-0.318029221676512	0.0733809826868628	-4.33394607201749	1.46460066842316e-05	0.000785457160502064
LACTB	209.550857873011	0.449285967212846	0.103653093794566	4.3345157463732	1.46081332367832e-05	0.000785457160502064
RAB31	1164.75225770559	0.565697454394694	0.130857941149406	4.32298910884448	1.53929335240676e-05	0.000817217802420977
ACSL1	6298.9293634573	0.809852993256538	0.187328920403874	4.32316052166707	1.53809737263742e-05	0.000817217802420977
EXOC6	258.567754782227	0.537868409191037	0.124572378239727	4.31771807515759	1.57650617784305e-05	0.000832789388445593
MLLT6	1404.71555942871	-0.321527382556153	0.0745573921422836	-4.31248161071081	1.61432312966662e-05	0.000848523575369542
TNFSF10	941.762911101842	0.53313942379544	0.123814139537272	4.30596558509337	1.66258905384326e-05	0.000869566997715548
SH2D3A	149.445936182579	-0.561063855364075	0.130335401119792	-4.30476946818462	1.67159712335934e-05	0.000869971606319776
PLEKHA1	302.745142210316	-0.465951590560385	0.108470545822791	-4.29565083337565	1.74181557660518e-05	0.000898664024037315
EVI5	197.308288545281	0.40825510597901	0.0950684872730742	4.29432630821547	1.75224599102401e-05	0.000898664024037315
CDA	511.053968275473	0.699772315178074	0.162930061818217	4.29492450545325	1.74752793936843e-05	0.000898664024037315
FKBP15	1102.43135931478	0.347364169139083	0.0809779451675412	4.28961451689588	1.78983506320339e-05	0.00090937283145146
TLR5	256.972507398988	0.727665572026341	0.169636740634865	4.2895517168218	1.79034121099767e-05	0.00090937283145146
KLRF1	59.8593891234072	-1.064682363494	0.248357787649264	-4.28688938475151	1.81192459929682e-05	0.000915932219692386
APOBEC3A	1531.14653329535	0.589204573085934	0.137694458695264	4.2790725107531	1.87673720389646e-05	0.00094417755043648
PTOV1	175.309804817737	-0.414651562240307	0.0970687906475179	-4.27172894062331	1.93963256265952e-05	0.000944341844446903
BIN3	455.184941380213	0.309347983110521	0.0724157000430323	4.27183584397712	1.93870273718392e-05	0.000944341844446903
PQLC1	780.682779637019	0.496488101252723	0.116150593718899	4.27452056297099	1.91549027305683e-05	0.000944341844446903
C3AR1	184.682746356278	0.732117321294642	0.171349354830494	4.272658756252	1.93155939738048e-05	0.000944341844446903
MARC1	430.154497855157	0.74158644142247	0.173504853687401	4.27415386752562	1.91864509251298e-05	0.000944341844446903
SIPA1L2	520.201942517532	0.92099951686576	0.215588707915948	4.27202113584183	1.9370921085228e-05	0.000944341844446903
CASP5	66.3958142366865	1.02067288188852	0.238874759740165	4.27283687484922	1.93001653170816e-05	0.000944341844446903
BACH1	2190.36030066912	0.386417650067008	0.0905849115458263	4.26580589938007	1.9918189501445e-05	0.000965301248086082
LMNB1	491.46813008767	0.555692427215173	0.130368025805572	4.26249016030911	2.02161403135095e-05	0.000975267225626609
GTPBP1	1204.41468158004	0.359201592293328	0.0843573320662717	4.25809569239502	2.06175696637479e-05	0.000990111924988623
SMIM24	81.1920958569037	1.33183099976672	0.313490377455814	4.24839515195148	2.15307373245978e-05	0.00102928615309672
TET2	2552.42022977814	0.383996882783595	0.0904421688307095	4.24577260528067	2.17841474459539e-05	0.00103065159264111
DAPP1	647.644175847446	0.39834711383034	0.0938595432041532	4.24407684324542	2.19495133312116e-05	0.00103065159264111
LRRC25	1897.44103316706	0.436734252970049	0.102864269370788	4.24573329146765	2.17879677530519e-05	0.00103065159264111
CPD	1683.91930768128	0.5669757643651	0.133591858044039	4.24408921820817	2.19483022435639e-05	0.00103065159264111
B3GNT2	209.17860622655	0.48963372329422	0.115462393450209	4.24063375669903	2.22889565476732e-05	0.00104195940675295
TPM2	35.4417087098567	-0.916831126597785	0.216326523145769	-4.23818176923219	2.25337300428477e-05	0.00104876148855809
SHISA5	2209.19884498303	0.439781564466159	0.103973947715573	4.22972844764158	2.33973571818713e-05	0.00108418016941434
RILPL2	570.837059652562	0.444001816886979	0.105142679466694	4.22285050313583	2.412318361926e-05	0.00110809319538036
PCTP	246.78591130059	0.629099779118275	0.148966277343828	4.2231019686842	2.40962734078276e-05	0.00110809319538036
KCNJ2	1002.93704400285	0.754513017678441	0.178866117599372	4.21831159419704	2.46138518042405e-05	0.00112573742126321
TIMP2	630.909519952677	0.476710974732272	0.113042558561098	4.21709293208022	2.47472005287304e-05	0.0011269576447674
FLYWCH1	369.107530778277	-0.477749915368558	0.113482826082736	-4.20988736234193	2.55498034839907e-05	0.00115851362149511
FNDC3B	1308.86415380722	0.387256700883134	0.0920781963620531	4.20573725576068	2.6023242445905e-05	0.00117493827538883
ROPN1L	152.103162244681	0.63769602645075	0.151678271655027	4.20426748994813	2.61929032724098e-05	0.00117756605562983
ASAP1	1580.81596563786	0.393550743052391	0.0936599961878315	4.20190859567344	2.64674005938825e-05	0.00118486477658631
CARD11	722.459073486236	-0.390598328297258	0.0931483470442261	-4.19329317901696	2.74933741312879e-05	0.00122560125610572
PANK2	691.807505367228	0.234641555024838	0.055985648607023	4.19110184239974	2.77603008669104e-05	0.00123230075066768
KDM6A	827.902178174099	0.33858405408186	0.0809532846607261	4.18246221263116	2.88368957685594e-05	0.00127473558073151
DDX3X	2973.31727476395	0.302971935053728	0.0725337490581755	4.17697884071497	2.95406493182259e-05	0.00129904867291046
